total_purchases,avg_cart_value,total_time_spent,product_click,discount_counts,customer_id,cluster,pca1,pca2,pca1_3d,pca2_3d,pca3_3d,customer_segment
11.0,148.96,35.67,35.0,2.0,CM00339,0,0.4096267257264253,1.253205710223811,0.4096267257264253,1.253205710223811,0.08323338096646211,High Spenders
5.0,38.8,78.9,54.0,5.0,CM00340,1,1.5877293808488568,-1.2819110261065871,1.5877293808488568,-1.2819110261065871,-0.5588572854853416,Bargain Hunters
6.0,46.93,109.08,48.0,2.0,CM00341,1,2.138165435698152,-1.0309126920764258,2.138165435698152,-1.0309126920764258,0.09159775111079364,Bargain Hunters
6.0,44.89,97.04,51.0,0.0,CM00342,1,2.2481549947441297,-0.9070786932835427,2.2481549947441297,-0.9070786932835427,0.31409828831946707,Bargain Hunters
21.0,11.08,16.28,16.0,8.0,CM00343,2,-2.0816088673027244,-0.8954198015758343,-2.0816088673027244,-0.8954198015758343,0.44301401773296245,Window Shoppers
21.0,20.62,20.45,12.0,8.0,CM00344,2,-2.1199282231196155,-0.6876291294278495,-2.1199282231196155,-0.6876291294278495,0.4419794468803845,Window Shoppers
7.0,195.67,54.46,19.0,1.0,CM00345,0,0.7046168832379917,2.3319720365039545,0.7046168832379917,2.3319720365039545,-0.22396881818274647,High Spenders
3.0,151.17,27.83,17.0,1.0,CM00346,0,0.4426213533395572,1.9279520897916058,0.4426213533395572,1.9279520897916058,-0.7277684309598912,High Spenders
9.0,108.99,27.24,18.0,4.0,CM00347,0,-0.370146813335099,0.9582243646225699,-0.370146813335099,0.9582243646225699,-0.41765103982828256,High Spenders
9.0,141.41,35.72,23.0,1.0,CM00348,0,0.2884325921652771,1.5019772749156153,0.2884325921652771,1.5019772749156153,-0.006091276225601592,High Spenders
18.0,14.82,22.9,9.0,12.0,CM00349,2,-2.3851556416154325,-0.9638986638520685,-2.3851556416154325,-0.9638986638520685,-0.41917812377746494,Window Shoppers
30.0,19.55,22.67,11.0,8.0,CM00350,2,-2.7790978340051806,-0.830799263750774,-2.7790978340051806,-0.830799263750774,1.4373835192379563,Window Shoppers
8.0,130.57,23.66,21.0,0.0,CM00351,0,0.19951430773419926,1.5453011265270435,0.19951430773419926,1.5453011265270435,-0.024854735471947612,High Spenders
4.0,36.46,106.83,51.0,1.0,CM00352,1,2.427761616446005,-1.1438311423318397,2.427761616446005,-1.1438311423318397,0.020792838812743665,Bargain Hunters
10.0,49.38,45.26,21.0,1.0,CM00353,0,0.14104424907467772,0.04572041595234071,0.14104424907467772,0.04572041595234071,0.29516679574102495,High Spenders
3.0,63.22,109.23,64.0,2.0,CM00354,1,2.8721235086172974,-1.0899612891299213,2.8721235086172974,-1.0899612891299213,-0.23464162143418169,Bargain Hunters
5.0,68.49,75.21,53.0,1.0,CM00355,1,1.9759561039419786,-0.49514759317766893,1.9759561039419786,-0.49514759317766893,-0.07701666009238414,Bargain Hunters
1.0,44.21,102.59,43.0,0.0,CM00356,1,2.4605488223216554,-0.7035302936798514,2.4605488223216554,-0.7035302936798514,-0.21719600672867734,Bargain Hunters
16.0,198.25,40.44,17.0,3.0,CM00357,0,-0.44436711406363893,2.2361833964773434,-0.44436711406363893,2.2361833964773434,0.4072628410963762,High Spenders
5.0,71.94,73.7,44.0,0.0,CM00358,1,1.793116333505907,-0.1621274043432906,1.793116333505907,-0.1621274043432906,0.032000297883874256,Bargain Hunters
22.0,28.7,16.3,11.0,15.0,CM00359,2,-3.015541220387749,-1.0196957766805643,-3.015541220387749,-1.0196957766805643,-0.4460409422721718,Window Shoppers
14.0,37.19,10.15,11.0,17.0,CM00360,2,-2.720246771271189,-0.8687660990287102,-2.720246771271189,-0.8687660990287102,-1.6402691810691716,Window Shoppers
7.0,193.47,59.06,21.0,2.0,CM00361,0,0.7271414070777088,2.152406532893591,0.7271414070777088,2.152406532893591,-0.331287175665985,High Spenders
17.0,44.05,24.56,18.0,7.0,CM00362,2,-1.4331858636505537,-0.35653070006671045,-1.4331858636505537,-0.35653070006671045,0.13536264275782797,Window Shoppers
5.0,65.77,91.62,43.0,0.0,CM00363,1,2.0327314954071354,-0.3560752173149298,2.0327314954071354,-0.3560752173149298,0.1304644049013582,Bargain Hunters
6.0,52.02,82.02,40.0,2.0,CM00364,1,1.4822885291486265,-0.5927767936902489,1.4822885291486265,-0.5927767936902489,-0.06645232145931794,Bargain Hunters
18.0,18.73,7.8,10.0,8.0,CM00365,2,-2.161035996393311,-0.5426624499792252,-2.161035996393311,-0.5426624499792252,0.049807254275535735,Window Shoppers
19.0,191.73,49.23,17.0,0.0,CM00366,0,-0.22120105993617228,2.2425285661921883,-0.22120105993617228,2.2425285661921883,1.2022681804632291,High Spenders
6.0,182.01,46.76,20.0,2.0,CM00367,0,0.5576061751923832,2.09533233200312,0.5576061751923832,2.09533233200312,-0.4859785992369483,High Spenders
6.0,51.14,66.87,44.0,1.0,CM00368,1,1.4698618468162874,-0.5225035421766656,1.4698618468162874,-0.5225035421766656,0.002812262146481095,Bargain Hunters
11.0,178.35,54.34,19.0,1.0,CM00369,0,0.3778772171822575,2.0058062013074247,0.3778772171822575,2.0058062013074247,0.24055801079055625,High Spenders
15.0,48.76,8.49,11.0,12.0,CM00370,2,-2.269839458286357,-0.34224945264677276,-2.269839458286357,-0.34224945264677276,-0.8707546046899656,Window Shoppers
22.0,11.02,16.15,13.0,9.0,CM00371,2,-2.353586669093864,-0.9142203817599647,-2.353586669093864,-0.9142203817599647,0.4093171003046472,Window Shoppers
12.0,157.16,34.29,19.0,3.0,CM00372,0,-0.2590211538853532,1.6582192830332272,-0.2590211538853532,1.6582192830332272,0.007978976356836217,High Spenders
4.0,35.12,87.86,56.0,1.0,CM00373,1,2.2789288960456675,-1.14735282914819,2.2789288960456675,-1.14735282914819,-0.06416421502696909,Bargain Hunters
13.0,133.54,37.77,27.0,3.0,CM00374,0,-0.07883627385462437,1.0779748967543787,-0.07883627385462437,1.0779748967543787,0.1862216045478407,High Spenders
22.0,39.13,23.29,23.0,6.0,CM00375,2,-1.5729668758662718,-0.5386993563356954,-1.5729668758662718,-0.5386993563356954,0.8294992905527568,Window Shoppers
7.0,59.53,96.17,51.0,0.0,CM00376,1,2.1869122954283244,-0.689975098730642,2.1869122954283244,-0.689975098730642,0.3956500474935147,Bargain Hunters
10.0,159.57,52.1,17.0,3.0,CM00377,0,0.11102706782285578,1.6494044753538648,0.11102706782285578,1.6494044753538648,-0.12824468144347917,High Spenders
5.0,56.39,95.79,43.0,1.0,CM00378,1,1.9755392928799682,-0.599354500040564,1.9755392928799682,-0.599354500040564,0.02907426993129123,Bargain Hunters
14.0,157.69,28.99,15.0,2.0,CM00379,0,-0.50282408068695,1.831252692091844,-0.50282408068695,1.831252692091844,0.32976215247410495,High Spenders
15.0,42.26,22.01,16.0,11.0,CM00380,2,-1.813037943971234,-0.5741723308622994,-1.813037943971234,-0.5741723308622994,-0.6463506878433362,Window Shoppers
20.0,33.7,26.96,8.0,11.0,CM00381,2,-2.3594576381136405,-0.6369709117878585,-2.3594576381136405,-0.6369709117878585,-0.07450330256940148,Window Shoppers
14.0,25.89,14.94,12.0,10.0,CM00382,2,-1.8938586930655144,-0.6056138004090058,-1.8938586930655144,-0.6056138004090058,-0.6345170568067124,Window Shoppers
12.0,176.37,55.2,21.0,3.0,CM00383,0,0.16277476967315352,1.7696796452530763,0.16277476967315352,1.7696796452530763,0.08599331425905014,High Spenders
17.0,48.84,27.52,12.0,16.0,CM00384,2,-2.5121647480472937,-0.8023703804359311,-2.5121647480472937,-0.8023703804359311,-1.1042185918827916,Window Shoppers
15.0,134.27,34.22,18.0,0.0,CM00385,0,-0.23375294166209432,1.493600460539946,-0.23375294166209432,1.493600460539946,0.7828359445918105,High Spenders
7.0,74.43,95.62,47.0,0.0,CM00386,1,2.0841583949571425,-0.36758525056149843,2.0841583949571425,-0.36758525056149843,0.3622591479358628,Bargain Hunters
7.0,113.46,46.77,17.0,1.0,CM00387,0,0.3782988694306505,1.1583929703819562,0.3782988694306505,1.1583929703819562,-0.1345891216671433,High Spenders
8.0,100.42,29.31,17.0,3.0,CM00388,0,-0.2035981549340317,0.9192203818732119,-0.2035981549340317,0.9192203818732119,-0.36715665318744667,High Spenders
10.0,111.51,32.49,19.0,2.0,CM00389,0,-0.11508339601036463,1.0653479502988599,-0.11508339601036463,1.0653479502988599,-0.00936609654332147,High Spenders
8.0,45.1,100.06,50.0,1.0,CM00390,1,2.0127118451365593,-1.0020909916305496,2.0127118451365593,-1.0020909916305496,0.4085880448966668,Bargain Hunters
5.0,158.56,36.01,21.0,1.0,CM00391,0,0.557268978622373,1.8686510428752996,0.557268978622373,1.8686510428752996,-0.47288119026699854,High Spenders
23.0,19.2,8.29,17.0,8.0,CM00392,2,-2.3093314634117736,-0.7680287888316659,-2.3093314634117736,-0.7680287888316659,0.6101740458039986,Window Shoppers
13.0,118.53,36.75,17.0,0.0,CM00393,0,-0.10504493501766358,1.2853267564770319,-0.10504493501766358,1.2853267564770319,0.6003561367858062,High Spenders
9.0,150.03,36.39,26.0,3.0,CM00394,0,0.1928068549384311,1.4235726556511135,0.1928068549384311,1.4235726556511135,-0.2862309076742517,High Spenders
13.0,42.38,22.24,9.0,7.0,CM00395,2,-1.4494892923518854,-0.10795159232933288,-1.4494892923518854,-0.10795159232933288,-0.32634054640710586,Window Shoppers
5.0,71.47,79.55,50.0,0.0,CM00396,1,2.064705226293905,-0.34165819983331563,2.064705226293905,-0.34165819983331563,0.0724019743391676,Bargain Hunters
6.0,44.34,101.89,50.0,0.0,CM00397,1,2.2930125448737417,-0.9261262468837884,2.2930125448737417,-0.9261262468837884,0.33771893150073035,Bargain Hunters
5.0,69.63,64.78,59.0,0.0,CM00398,1,2.101299962235914,-0.4697722969152725,2.101299962235914,-0.4697722969152725,0.01618953513448806,Bargain Hunters
20.0,48.52,5.46,16.0,9.0,CM00399,2,-2.2171134006554114,-0.29967289985668943,-2.2171134006554114,-0.29967289985668943,0.08184018346356035,Window Shoppers
7.0,78.92,61.83,37.0,1.0,CM00400,1,1.1556517598365041,0.08062829552197011,1.1556517598365041,0.08062829552197011,0.0304620904265027,Bargain Hunters
9.0,169.78,22.38,18.0,2.0,CM00401,0,-0.12681438678076432,2.0704587588219203,-0.12681438678076432,2.0704587588219203,-0.2645752382519697,High Spenders
8.0,168.93,20.81,20.0,2.0,CM00402,0,-0.01909955671357518,2.038503345028938,-0.01909955671357518,2.038503345028938,-0.37709009815015626,High Spenders
16.0,18.32,5.78,11.0,11.0,CM00403,2,-2.3338531804818166,-0.7386818805333416,-2.3338531804818166,-0.7386818805333416,-0.5889496113805402,Window Shoppers
6.0,112.83,20.9,18.0,3.0,CM00404,0,-0.13611714718889031,1.1751749800027105,-0.13611714718889031,1.1751749800027105,-0.6463992233293601,High Spenders
5.0,24.8,113.2,57.0,0.0,CM00405,1,2.720022129218873,-1.4442598135338887,2.720022129218873,-1.4442598135338887,0.32847818340966906,Bargain Hunters
10.0,133.93,58.63,22.0,2.0,CM00406,0,0.4244463048843345,1.1689912726849572,0.4244463048843345,1.1689912726849572,0.09155995198553572,High Spenders
5.0,55.17,92.65,47.0,2.0,CM00407,1,1.9388350748824779,-0.7558901673034681,1.9388350748824779,-0.7558901673034681,-0.11541800725722944,Bargain Hunters
11.0,183.91,36.76,18.0,5.0,CM00408,0,-0.34132667952400664,1.9511183766912015,-0.34132667952400664,1.9511183766912015,-0.4082342727439262,High Spenders
10.0,49.38,22.95,21.0,10.0,CM00409,2,-1.1614204612089931,-0.43659740176395584,-1.1614204612089931,-0.43659740176395584,-1.053898832425966,Window Shoppers
32.0,20.72,24.03,12.0,11.0,CM00410,2,-3.190360317884536,-1.0846755743544758,-3.190360317884536,-1.0846755743544758,1.2505524628194398,Window Shoppers
18.0,43.16,20.57,9.0,10.0,CM00411,2,-2.1596706887727954,-0.3698935500281699,-2.1596706887727954,-0.3698935500281699,-0.2014424666815328,Window Shoppers
21.0,19.32,19.82,16.0,2.0,CM00412,2,-1.3762153415723664,-0.37021613903022943,-1.3762153415723664,-0.37021613903022943,1.2721063787841709,Window Shoppers
24.0,28.97,11.92,7.0,10.0,CM00413,2,-2.821826157267543,-0.5756774197768475,-2.821826157267543,-0.5756774197768475,0.4304190927110463,Window Shoppers
13.0,163.15,57.68,18.0,4.0,CM00414,0,-0.09163183114259622,1.5300355720589607,-0.09163183114259622,1.5300355720589607,0.08649976703526575,High Spenders
6.0,59.5,91.06,34.0,3.0,CM00415,1,1.3504409051310218,-0.4756505290542861,1.3504409051310218,-0.4756505290542861,-0.1804520021668904,Bargain Hunters
15.0,45.15,24.95,15.0,4.0,CM00416,2,-1.0507579607967195,-0.03511222597536547,-1.0507579607967195,-0.03511222597536547,0.3239879523994006,Window Shoppers
11.0,130.78,55.45,20.0,4.0,CM00417,0,0.023464597835652464,1.0305862314434155,0.023464597835652464,1.0305862314434155,-0.08827158870526118,High Spenders
9.0,59.55,65.69,54.0,2.0,CM00418,1,1.4410695643100506,-0.7209651444377724,1.4410695643100506,-0.7209651444377724,0.19103192209535205,Bargain Hunters
7.0,117.72,54.92,14.0,1.0,CM00419,0,0.42309777193052445,1.2356684877059527,0.42309777193052445,1.2356684877059527,-0.10542801796200704,High Spenders
13.0,138.32,55.17,25.0,1.0,CM00420,0,0.3536804557316325,1.2193906693655205,0.3536804557316325,1.2193906693655205,0.5376652000211662,High Spenders
4.0,40.87,83.62,54.0,0.0,CM00421,1,2.2683305599169143,-0.91538591233476,2.2683305599169143,-0.91538591233476,0.03928880700478898,Bargain Hunters
21.0,20.83,17.22,24.0,9.0,CM00422,2,-1.9144499587612283,-0.9985901872886012,-1.9144499587612283,-0.9985901872886012,0.3083123777015573,Window Shoppers
9.0,77.47,118.79,55.0,0.0,CM00423,1,2.546415077497903,-0.6836731668371785,2.546415077497903,-0.6836731668371785,0.7064151707327457,Bargain Hunters
14.0,23.91,13.18,20.0,7.0,CM00424,2,-1.3661959733136528,-0.5905464166275568,-1.3661959733136528,-0.5905464166275568,-0.21443172505427133,Window Shoppers
10.0,49.38,28.41,21.0,7.0,CM00425,2,-0.7582255003383886,-0.2625005226992888,-0.7582255003383886,-0.2625005226992888,-0.6141696584060348,Window Shoppers
10.0,116.19,25.23,20.0,2.0,CM00426,0,-0.19037317295605402,1.1644267043197851,-0.19037317295605402,1.1644267043197851,-0.051736493849895246,High Spenders
11.0,104.41,28.17,16.0,8.0,CM00427,0,-0.9946178883018086,0.6145591648287462,-0.9946178883018086,0.6145591648287462,-0.7399437197972548,High Spenders
22.0,27.01,17.29,14.0,12.0,CM00428,2,-2.5949545368607585,-0.9079880307734404,-2.5949545368607585,-0.9079880307734404,-0.0210427241959374,Window Shoppers
13.0,45.78,15.76,16.0,13.0,CM00429,2,-1.9693879256506217,-0.5885410211561459,-1.9693879256506217,-0.5885410211561459,-1.1769967728358974,Window Shoppers
5.0,70.84,109.68,56.0,0.0,CM00430,1,2.7163011578925267,-0.6873262348222012,2.7163011578925267,-0.6873262348222012,0.2353935796352532,Bargain Hunters
13.0,37.69,5.77,16.0,9.0,CM00431,2,-1.7166181989205234,-0.36494487109105983,-1.7166181989205234,-0.36494487109105983,-0.6647633842186366,Window Shoppers
8.0,44.48,83.36,44.0,1.0,CM00432,1,1.5692520634579976,-0.7662572854050057,1.5692520634579976,-0.7662572854050057,0.31526275661372266,Bargain Hunters
3.0,21.18,102.13,56.0,4.0,CM00433,1,2.233615020863753,-1.6548732213357618,2.233615020863753,-1.6548732213357618,-0.4915395097630183,Bargain Hunters
19.0,143.99,48.38,21.0,4.0,CM00434,0,-0.6221086119564965,1.141175287872939,-0.6221086119564965,1.141175287872939,0.7315161431077443,High Spenders
27.0,21.78,20.42,22.0,7.0,CM00435,2,-2.1524026482723566,-0.9098210306052266,-2.1524026482723566,-0.9098210306052266,1.2504720121342385,Window Shoppers
6.0,144.18,30.0,21.0,1.0,CM00436,0,0.36412095064153466,1.6722018816257624,0.36412095064153466,1.6722018816257624,-0.3708018243019527,High Spenders
5.0,35.76,110.77,56.0,1.0,CM00437,1,2.5653490426046206,-1.3067684271361797,2.5653490426046206,-1.3067684271361797,0.1595990560785652,Bargain Hunters
16.0,47.28,21.19,10.0,6.0,CM00438,2,-1.541869578637927,-0.021641325122440054,-1.541869578637927,-0.021641325122440054,0.1276999378541551,Window Shoppers
10.0,42.76,26.79,19.0,6.0,CM00439,2,-0.7496967927982611,-0.23924332528349315,-0.7496967927982611,-0.23924332528349315,-0.47772669977778454,Window Shoppers
20.0,34.97,20.66,9.0,8.0,CM00440,2,-2.1080742692692502,-0.38612763216105356,-2.1080742692692502,-0.38612763216105356,0.3056375906563058,Window Shoppers
8.0,102.79,39.0,21.0,2.0,CM00441,0,0.17879296754769136,0.8722474166118417,0.17879296754769136,0.8722474166118417,-0.17793581510520526,High Spenders
21.0,18.98,26.7,17.0,8.0,CM00442,2,-1.874278926336387,-0.8657866226831813,-1.874278926336387,-0.8657866226831813,0.4845724481489194,Window Shoppers
6.0,159.94,54.64,19.0,3.0,CM00443,0,0.5059141704788049,1.6531933480112546,0.5059141704788049,1.6531933480112546,-0.5500707354105117,High Spenders
6.0,127.2,25.41,17.0,3.0,CM00444,0,-0.07015922268932111,1.388851729899957,-0.07015922268932111,1.388851729899957,-0.6483602266276995,High Spenders
20.0,37.79,29.4,11.0,13.0,CM00445,2,-2.435383741951772,-0.7972704462804941,-2.435383741951772,-0.7972704462804941,-0.33847789044093046,Window Shoppers
14.0,49.51,25.14,17.0,11.0,CM00446,2,-1.64749444323981,-0.49056896731615823,-1.64749444323981,-0.49056896731615823,-0.7498386847296465,Window Shoppers
10.0,135.31,47.17,23.0,3.0,CM00447,0,0.17163615002588883,1.1751138274190633,0.17163615002588883,1.1751138274190633,-0.10409914594987064,High Spenders
14.0,18.85,23.18,13.0,12.0,CM00448,2,-1.9589189630821227,-0.9326280742068261,-1.9589189630821227,-0.9326280742068261,-0.854854684756713,Window Shoppers
16.0,42.7,9.64,15.0,6.0,CM00449,2,-1.5802235995644716,-0.12521988041154386,-1.5802235995644716,-0.12521988041154386,0.08531155983466936,Window Shoppers
3.0,33.38,112.29,60.0,1.0,CM00450,1,2.852562509672658,-1.4125935675942853,2.852562509672658,-1.4125935675942853,-0.040863566438233266,Bargain Hunters
2.0,79.59,111.84,55.0,3.0,CM00451,1,2.6384589632593447,-0.7109019071356327,2.6384589632593447,-0.7109019071356327,-0.509703831648669,Bargain Hunters
8.0,156.39,35.97,27.0,0.0,CM00452,0,0.6188480326369707,1.7282616823191925,0.6188480326369707,1.7282616823191925,0.006037481924858419,High Spenders
26.0,13.98,8.78,12.0,8.0,CM00453,2,-2.6822020444349515,-0.7858602026836293,-2.6822020444349515,-0.7858602026836293,0.9405823022988629,Window Shoppers
13.0,31.48,22.32,17.0,5.0,CM00454,2,-1.014698139505609,-0.31335299082696233,-1.014698139505609,-0.31335299082696233,-0.02012087066036263,Window Shoppers
5.0,21.14,107.88,44.0,2.0,CM00455,1,2.026708232493354,-1.317710549987804,2.026708232493354,-1.317710549987804,0.010670630957792268,Bargain Hunters
5.0,23.6,94.69,56.0,1.0,CM00456,1,2.291955487104236,-1.386182227191168,2.291955487104236,-1.386182227191168,0.0980337181822302,Bargain Hunters
15.0,32.03,10.39,15.0,8.0,CM00457,2,-1.7256133254245043,-0.4208008054118953,-1.7256133254245043,-0.4208008054118953,-0.2780086668429864,Window Shoppers
7.0,191.13,30.25,18.0,2.0,CM00458,0,0.1813571638040048,2.376887321528897,0.1813571638040048,2.376887321528897,-0.4777893105472891,High Spenders
4.0,25.47,105.29,39.0,0.0,CM00459,1,2.1284791649013886,-0.9672086389101858,2.1284791649013886,-0.9672086389101858,0.1476719432044844,Bargain Hunters
5.0,37.05,106.49,32.0,2.0,CM00460,1,1.6715271641826885,-0.7969417252030625,1.6715271641826885,-0.7969417252030625,-0.04213468913274758,Bargain Hunters
7.0,28.58,87.66,43.0,2.0,CM00461,1,1.545961550798022,-1.0741026569089347,1.545961550798022,-1.0741026569089347,0.11390647254032969,Bargain Hunters
7.0,105.04,54.97,27.0,1.0,CM00462,0,0.7931440832876029,0.7516784317944106,0.7931440832876029,0.7516784317944106,-0.06284570728566383,High Spenders
13.0,182.84,46.49,13.0,4.0,CM00463,0,-0.3826854585991021,2.020266341824596,-0.3826854585991021,2.020266341824596,-0.009859106419995494,High Spenders
8.0,104.87,33.8,21.0,4.0,CM00464,0,-0.11075347855276106,0.7988230753258417,-0.11075347855276106,0.7988230753258417,-0.4822761269905588,High Spenders
11.0,155.65,29.24,21.0,1.0,CM00465,0,0.004802907758499841,1.7801294097149354,0.004802907758499841,1.7801294097149354,0.15379886612126734,High Spenders
9.0,114.35,40.42,17.0,2.0,CM00466,0,0.027433003664857774,1.1149043360657607,0.027433003664857774,1.1149043360657607,-0.08670184676544544,High Spenders
13.0,36.35,6.8,13.0,13.0,CM00467,2,-2.2168250359241677,-0.6073664376494917,-2.2168250359241677,-0.6073664376494917,-1.2121429794337837,Window Shoppers
7.0,27.41,88.19,49.0,0.0,CM00468,1,1.9447694556268247,-1.0879826598987064,1.9447694556268247,-1.0879826598987064,0.4034361111706423,Bargain Hunters
2.0,45.91,104.45,51.0,1.0,CM00469,1,2.5543136702793277,-0.9520995425680404,2.5543136702793277,-0.9520995425680404,-0.2250282521086979,Bargain Hunters
22.0,20.75,19.55,25.0,14.0,CM00470,2,-2.450972055441785,-1.404042889449816,-2.450972055441785,-1.404042889449816,-0.255800275847171,Window Shoppers
17.0,15.48,17.47,25.0,8.0,CM00471,2,-1.4898016952683972,-0.9752674331433508,-1.4898016952683972,-0.9752674331433508,0.01980950949600919,Window Shoppers
26.0,38.76,22.66,13.0,17.0,CM00472,2,-3.343811797198158,-1.1515509922291054,-3.343811797198158,-1.1515509922291054,-0.2640877317959402,Window Shoppers
4.0,21.74,103.25,51.0,1.0,CM00473,1,2.345617678869211,-1.347042685460096,2.345617678869211,-1.347042685460096,0.02630374277647194,Bargain Hunters
10.0,192.89,29.48,26.0,3.0,CM00474,0,0.0869435395996476,2.1172352885044066,0.0869435395996476,2.1172352885044066,-0.2802569943405752,High Spenders
6.0,58.42,83.4,46.0,0.0,CM00475,1,1.9078174055277906,-0.49547134083632155,1.9078174055277906,-0.49547134083632155,0.21524975502409954,Bargain Hunters
20.0,46.62,19.47,16.0,9.0,CM00476,2,-2.0010441365002776,-0.4234558271642484,-2.0010441365002776,-0.4234558271642484,0.15546866150092975,Window Shoppers
19.0,44.99,11.45,12.0,10.0,CM00477,2,-2.2824219709189486,-0.3614421556462392,-2.2824219709189486,-0.3614421556462392,-0.13587762465474565,Window Shoppers
3.0,58.89,101.38,42.0,1.0,CM00478,1,2.1844811115659843,-0.546546698253633,2.1844811115659843,-0.546546698253633,-0.1671676346756714,Bargain Hunters
13.0,108.51,49.4,27.0,4.0,CM00479,0,-0.04690335285544451,0.5427024546448804,-0.04690335285544451,0.5427024546448804,0.14745482932656953,High Spenders
10.0,146.53,27.16,16.0,1.0,CM00480,0,-0.12104467323918444,1.7788635273854487,-0.12104467323918444,1.7788635273854487,0.04007393753073577,High Spenders
8.0,139.63,40.02,16.0,3.0,CM00481,0,0.0034641182976949338,1.4747465121329348,0.0034641182976949338,1.4747465121329348,-0.37761745037406885,High Spenders
11.0,148.33,52.81,25.0,2.0,CM00482,0,0.3756454115270633,1.3493358814609735,0.3756454115270633,1.3493358814609735,0.15364262486535676,High Spenders
20.0,21.85,23.41,15.0,8.0,CM00483,2,-1.9074449174334533,-0.7401353605190811,-1.9074449174334533,-0.7401353605190811,0.3506571111477744,Window Shoppers
15.0,33.61,9.55,10.0,14.0,CM00484,2,-2.521986876582281,-0.7018406633823575,-2.521986876582281,-0.7018406633823575,-1.1176858726633205,Window Shoppers
22.0,34.74,22.39,24.0,8.0,CM00485,2,-1.7764906780437129,-0.7631748964967487,-1.7764906780437129,-0.7631748964967487,0.558870688751069,Window Shoppers
8.0,129.66,26.71,25.0,2.0,CM00486,0,0.1544190782778969,1.281527331802598,0.1544190782778969,1.281527331802598,-0.27606121634592184,High Spenders
22.0,47.77,15.54,15.0,13.0,CM00487,2,-2.661354784641611,-0.6680033824485158,-2.661354784641611,-0.6680033824485158,-0.1987818547344932,Window Shoppers
13.0,165.81,46.87,22.0,1.0,CM00488,0,0.18197192218162106,1.766328512624073,0.18197192218162106,1.766328512624073,0.44678087416555756,High Spenders
2.0,52.17,103.23,47.0,0.0,CM00489,1,2.531655145732216,-0.6883336304190737,2.531655145732216,-0.6883336304190737,-0.11056652931077106,Bargain Hunters
21.0,12.71,6.51,17.0,7.0,CM00490,2,-2.095721862295557,-0.7562270083909047,-2.095721862295557,-0.7562270083909047,0.5302827503893672,Window Shoppers
7.0,59.28,84.43,43.0,1.0,CM00491,1,1.6556378053424143,-0.5078822539149023,1.6556378053424143,-0.5078822539149023,0.1859256703211312,Bargain Hunters
3.0,49.51,89.27,55.0,0.0,CM00492,1,2.4758059828406096,-0.8273014104171007,2.4758059828406096,-0.8273014104171007,-0.05372593465443377,Bargain Hunters
24.0,21.55,7.61,8.0,13.0,CM00493,2,-3.1900185891877744,-0.8942643506121539,-3.1900185891877744,-0.8942643506121539,0.010050240893196716,Window Shoppers
6.0,55.05,76.25,39.0,0.0,CM00494,1,1.57893332723841,-0.3443448230427005,1.57893332723841,-0.3443448230427005,0.17274539620774326,Bargain Hunters
10.0,175.63,32.5,21.0,3.0,CM00495,0,-0.046987408546336824,1.9410040787662022,-0.046987408546336824,1.9410040787662022,-0.2459077591804637,High Spenders
20.0,38.94,21.45,19.0,11.0,CM00496,2,-2.1050216258867147,-0.7624367616780886,-2.1050216258867147,-0.7624367616780886,-0.09199432844981299,Window Shoppers
7.0,55.03,82.56,42.0,3.0,CM00497,1,1.3769043016730198,-0.679377567890899,1.3769043016730198,-0.679377567890899,-0.09320579700219812,Bargain Hunters
21.0,17.28,23.96,17.0,8.0,CM00498,2,-1.920205702458906,-0.8735725950348349,-1.920205702458906,-0.8735725950348349,0.4734866589899175,Window Shoppers
7.0,67.52,82.69,63.0,1.0,CM00499,1,2.2456274735347748,-0.8116847018149226,2.2456274735347748,-0.8116847018149226,0.19789248677019286,Bargain Hunters
7.0,53.42,101.71,46.0,0.0,CM00500,1,2.1121997819987586,-0.7109865239111609,2.1121997819987586,-0.7109865239111609,0.4248587830187567,Bargain Hunters
14.0,172.87,20.4,28.0,1.0,CM00501,0,-0.11286682875446191,1.9060881786565347,-0.11286682875446191,1.9060881786565347,0.4216489040848343,High Spenders
5.0,25.74,62.05,53.0,0.0,CM00502,1,1.8000100858701142,-0.9963922344521675,1.8000100858701142,-0.9963922344521675,0.062473669697644334,Bargain Hunters
2.0,45.13,82.2,58.0,0.0,CM00503,1,2.5212561769447532,-0.8988414606155054,2.5212561769447532,-0.8988414606155054,-0.18660937947413092,Bargain Hunters
6.0,22.51,76.26,59.0,1.0,CM00504,1,2.0182126572988643,-1.3600722178956257,2.0182126572988643,-1.3600722178956257,0.12136176576622729,Bargain Hunters
12.0,138.73,49.81,18.0,1.0,CM00505,0,0.1330735134157722,1.431700381534595,0.1330735134157722,1.431700381534595,0.38877670841185585,High Spenders
19.0,34.63,13.98,18.0,7.0,CM00506,2,-1.7626734111480762,-0.46043846797104976,-1.7626734111480762,-0.46043846797104976,0.3158372152600251,Window Shoppers
18.0,38.22,14.28,14.0,10.0,CM00507,2,-2.1162765101763843,-0.5144886348955648,-2.1162765101763843,-0.5144886348955648,-0.21675259393442162,Window Shoppers
4.0,60.8,109.03,54.0,0.0,CM00508,1,2.701619038622718,-0.7788595556829471,2.701619038622718,-0.7788595556829471,0.13543282434109472,Bargain Hunters
